Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
9184,2018,21800351,Bam Adebayo,MIA,"DEC 04, 2018",MIA vs. ORL,L,23,3,7.0,0.429,0.0,0.0,0.0,0,0.0,0.0,3.0,4.0,7.0,1.0,1.0,3.0,2.0,1.0,6,-6.0,1
9183,2018,21800376,Bam Adebayo,MIA,"DEC 07, 2018",MIA @ PHX,W,32,6,9.0,0.667,0.0,0.0,0.0,10,11.0,0.909,3.0,7.0,10.0,2.0,1.0,1.0,0.0,1.0,22,20.0,1
9182,2018,21800386,Bam Adebayo,MIA,"DEC 08, 2018",MIA @ LAC,W,29,7,10.0,0.7,0.0,0.0,0.0,0,0.0,0.0,2.0,6.0,8.0,4.0,1.0,1.0,0.0,4.0,14,25.0,1
9181,2018,21800401,Bam Adebayo,MIA,"DEC 10, 2018",MIA @ LAL,L,29,6,11.0,0.545,0.0,0.0,0.0,0,2.0,0.0,4.0,6.0,10.0,5.0,2.0,2.0,4.0,2.0,12,-10.0,1
9179,2018,21800425,Bam Adebayo,MIA,"DEC 14, 2018",MIA @ MEM,W,26,2,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,3.0,6.0,9.0,5.0,0.0,2.0,2.0,1.0,4,5.0,1
9178,2018,21800441,Bam Adebayo,MIA,"DEC 16, 2018",MIA @ NOP,W,25,1,2.0,0.5,1.0,1.0,1.0,2,2.0,1.0,2.0,6.0,8.0,5.0,0.0,1.0,4.0,5.0,5,1.0,1
9177,2018,21800467,Bam Adebayo,MIA,"DEC 20, 2018",MIA vs. HOU,W,24,1,5.0,0.2,0.0,0.0,0.0,1,2.0,0.5,2.0,7.0,9.0,4.0,0.0,0.0,1.0,3.0,3,3.0,1
9176,2018,21800482,Bam Adebayo,MIA,"DEC 22, 2018",MIA vs. MIL,W,18,2,5.0,0.4,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,4.0,4,-1.0,1
9175,2018,21800491,Bam Adebayo,MIA,"DEC 23, 2018",MIA @ ORL,W,20,1,6.0,0.167,0.0,1.0,0.0,1,2.0,0.5,3.0,3.0,6.0,5.0,1.0,0.0,2.0,4.0,3,-3.0,1
9180,2018,21800413,Bam Adebayo,MIA,"DEC 12, 2018",MIA @ UTA,L,27,1,5.0,0.2,0.0,0.0,0.0,1,2.0,0.5,0.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,3,-14.0,1
9174,2018,21800506,Bam Adebayo,MIA,"DEC 26, 2018",MIA vs. TOR,L,17,1,3.0,0.333,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2,-24.0,1
9173,2018,21800521,Bam Adebayo,MIA,"DEC 28, 2018",MIA vs. CLE,W,30,8,8.0,1.0,0.0,0.0,0.0,2,2.0,1.0,4.0,5.0,9.0,5.0,0.0,0.0,1.0,4.0,18,15.0,1
9172,2018,21800537,Bam Adebayo,MIA,"DEC 30, 2018",MIA vs. MIN,L,18,1,3.0,0.333,0.0,0.0,0.0,2,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,4,-12.0,1
1073713,2018,21700818,Ben Simmons,PHI,"FEB 09, 2018",PHI vs. NOP,W,25,3,11.0,0.273,0.0,0.0,0.0,4,4.0,1.0,2.0,7.0,9.0,8.0,3.0,1.0,4.0,1.0,10,20.0,1
1073709,2018,21700870,Ben Simmons,PHI,"FEB 22, 2018",PHI @ CHI,W,34,13,18.0,0.722,0.0,0.0,0.0,6,11.0,0.545,3.0,4.0,7.0,11.0,1.0,1.0,2.0,1.0,32,15.0,1
1073711,2018,21700842,Ben Simmons,PHI,"FEB 12, 2018",PHI vs. NYK,W,33,6,8.0,0.75,0.0,0.0,0.0,1,2.0,0.5,1.0,5.0,6.0,6.0,4.0,3.0,3.0,2.0,13,10.0,1
1073712,2018,21700828,Ben Simmons,PHI,"FEB 10, 2018",PHI vs. LAC,W,35,7,13.0,0.538,0.0,0.0,0.0,0,1.0,0.0,1.0,4.0,5.0,10.0,2.0,1.0,4.0,2.0,14,13.0,1
1073693,2018,21701088,Ben Simmons,PHI,"MAR 24, 2018",PHI vs. MIN,W,30,5,9.0,0.556,0.0,0.0,0.0,5,8.0,0.625,2.0,10.0,12.0,13.0,2.0,0.0,4.0,2.0,15,27.0,1
1073694,2018,21701073,Ben Simmons,PHI,"MAR 22, 2018",PHI @ ORL,W,27,3,4.0,0.75,0.0,0.0,0.0,0,2.0,0.0,0.0,11.0,11.0,10.0,3.0,1.0,4.0,3.0,6,23.0,1
1073695,2018,21701066,Ben Simmons,PHI,"MAR 21, 2018",PHI vs. MEM,W,25,6,9.0,0.667,0.0,0.0,0.0,1,1.0,1.0,1.0,6.0,7.0,9.0,2.0,0.0,3.0,1.0,13,28.0,1
1073710,2018,21700855,Ben Simmons,PHI,"FEB 14, 2018",PHI vs. MIA,W,36,8,15.0,0.533,0.0,0.0,0.0,2,5.0,0.4,4.0,8.0,12.0,10.0,4.0,0.0,4.0,1.0,18,4.0,1
1073708,2018,21700884,Ben Simmons,PHI,"FEB 24, 2018",PHI vs. ORL,W,29,7,11.0,0.636,0.0,0.0,0.0,3,4.0,0.75,1.0,3.0,4.0,7.0,1.0,0.0,2.0,2.0,17,6.0,1
1073707,2018,21700895,Ben Simmons,PHI,"FEB 25, 2018",PHI @ WAS,L,37,6,12.0,0.5,0.0,0.0,0.0,4,6.0,0.667,4.0,4.0,8.0,8.0,1.0,1.0,2.0,3.0,16,-9.0,1
1073705,2018,21700923,Ben Simmons,PHI,"MAR 01, 2018",PHI @ CLE,W,32,8,14.0,0.571,0.0,0.0,0.0,2,2.0,1.0,1.0,8.0,9.0,8.0,2.0,1.0,2.0,5.0,18,11.0,1
1073704,2018,21700927,Ben Simmons,PHI,"MAR 02, 2018",PHI vs. CHA,W,34,6,10.0,0.6,0.0,0.0,0.0,3,4.0,0.75,1.0,7.0,8.0,7.0,0.0,1.0,3.0,1.0,15,10.0,1
1073703,2018,21700947,Ben Simmons,PHI,"MAR 04, 2018",PHI @ MIL,L,35,6,9.0,0.667,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,5.0,15.0,0.0,2.0,6.0,2.0,12,7.0,1
1073702,2018,21700957,Ben Simmons,PHI,"MAR 06, 2018",PHI @ CHA,W,33,8,9.0,0.889,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,8.0,13.0,0.0,0.0,1.0,1.0,16,16.0,1
1073701,2018,21700973,Ben Simmons,PHI,"MAR 08, 2018",PHI @ MIA,L,35,5,10.0,0.5,0.0,0.0,0.0,0,0.0,0.0,2.0,6.0,8.0,8.0,3.0,2.0,5.0,2.0,10,-7.0,1
1073700,2018,21700999,Ben Simmons,PHI,"MAR 11, 2018",PHI @ BKN,W,29,4,9.0,0.444,0.0,0.0,0.0,3,4.0,0.75,1.0,5.0,6.0,6.0,0.0,0.0,1.0,3.0,11,6.0,1
1073699,2018,21701005,Ben Simmons,PHI,"MAR 13, 2018",PHI vs. IND,L,30,4,10.0,0.4,0.0,0.0,0.0,2,2.0,1.0,1.0,12.0,13.0,10.0,0.0,0.0,2.0,3.0,10,-2.0,1
1073698,2018,21701022,Ben Simmons,PHI,"MAR 15, 2018",PHI @ NYK,W,33,5,11.0,0.455,0.0,0.0,0.0,3,8.0,0.375,3.0,7.0,10.0,12.0,1.0,0.0,5.0,2.0,13,5.0,1
1073697,2018,21701030,Ben Simmons,PHI,"MAR 16, 2018",PHI vs. BKN,W,37,10,17.0,0.588,0.0,0.0,0.0,1,4.0,0.25,4.0,4.0,8.0,12.0,3.0,0.0,2.0,4.0,21,4.0,1
1073696,2018,21701052,Ben Simmons,PHI,"MAR 19, 2018",PHI vs. CHA,W,33,4,9.0,0.444,0.0,0.0,0.0,3,4.0,0.75,3.0,9.0,12.0,15.0,3.0,0.0,0.0,0.0,11,30.0,1
1073706,2018,21700909,Ben Simmons,PHI,"FEB 27, 2018",PHI @ MIA,L,33,4,9.0,0.444,0.0,0.0,0.0,3,6.0,0.5,1.0,5.0,6.0,6.0,0.0,1.0,4.0,4.0,11,-11.0,1
1073687,2018,21701169,Ben Simmons,PHI,"APR 04, 2018",PHI @ DET,W,32,7,10.0,0.7,0.0,0.0,0.0,2,4.0,0.5,0.0,6.0,6.0,7.0,1.0,0.0,2.0,1.0,16,-2.0,1
1073688,2018,21701157,Ben Simmons,PHI,"APR 03, 2018",PHI vs. BKN,W,25,7,10.0,0.7,0.0,0.0,0.0,1,2.0,0.5,1.0,11.0,12.0,6.0,1.0,0.0,4.0,2.0,15,21.0,1
1073692,2018,21701105,Ben Simmons,PHI,"MAR 26, 2018",PHI vs. DEN,W,34,3,8.0,0.375,0.0,1.0,0.0,1,2.0,0.5,6.0,7.0,13.0,11.0,0.0,1.0,1.0,4.0,7,3.0,1
1073691,2018,21701118,Ben Simmons,PHI,"MAR 28, 2018",PHI vs. NYK,W,34,6,7.0,0.857,0.0,0.0,0.0,1,4.0,0.25,2.0,6.0,8.0,10.0,0.0,1.0,4.0,1.0,13,9.0,1
1073690,2018,21701130,Ben Simmons,PHI,"MAR 30, 2018",PHI @ ATL,W,27,6,11.0,0.545,0.0,0.0,0.0,1,3.0,0.333,0.0,12.0,12.0,11.0,1.0,2.0,2.0,2.0,13,21.0,1
1073689,2018,21701143,Ben Simmons,PHI,"APR 01, 2018",PHI @ CHA,W,32,10,17.0,0.588,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,8.0,15.0,3.0,2.0,1.0,0.0,20,21.0,1
1073672,2018,21800157,Ben Simmons,PHI,"NOV 07, 2018",PHI @ IND,W,34,7,12.0,0.583,0.0,0.0,0.0,2,4.0,0.5,0.0,10.0,10.0,8.0,0.0,2.0,1.0,3.0,16,0.0,1
1073671,2018,21800168,Ben Simmons,PHI,"NOV 09, 2018",PHI vs. CHA,W,41,9,16.0,0.563,0.0,0.0,0.0,4,6.0,0.667,3.0,6.0,9.0,13.0,2.0,3.0,3.0,4.0,22,-2.0,1
1073670,2018,21800179,Ben Simmons,PHI,"NOV 10, 2018",PHI @ MEM,L,38,9,15.0,0.6,0.0,0.0,0.0,0,0.0,0.0,2.0,12.0,14.0,5.0,0.0,1.0,6.0,1.0,18,-17.0,1
1073669,2018,21800191,Ben Simmons,PHI,"NOV 12, 2018",PHI @ MIA,W,35,5,7.0,0.714,0.0,0.0,0.0,3,4.0,0.75,2.0,5.0,7.0,7.0,1.0,0.0,4.0,0.0,13,20.0,1
1073668,2018,21800202,Ben Simmons,PHI,"NOV 14, 2018",PHI @ ORL,L,31,3,5.0,0.6,0.0,0.0,0.0,3,5.0,0.6,0.0,3.0,3.0,6.0,0.0,1.0,1.0,3.0,9,-12.0,1
1073667,2018,21800218,Ben Simmons,PHI,"NOV 16, 2018",PHI vs. UTA,W,36,4,9.0,0.444,0.0,0.0,0.0,2,5.0,0.4,0.0,8.0,8.0,8.0,1.0,1.0,3.0,2.0,10,15.0,1
1073673,2018,21800134,Ben Simmons,PHI,"NOV 04, 2018",PHI @ BKN,L,27,8,11.0,0.727,0.0,0.0,0.0,4,9.0,0.444,3.0,9.0,12.0,3.0,4.0,0.0,5.0,0.0,20,-15.0,1
1073674,2018,21800125,Ben Simmons,PHI,"NOV 03, 2018",PHI vs. DET,W,29,2,4.0,0.5,0.0,0.0,0.0,5,6.0,0.833,1.0,4.0,5.0,5.0,5.0,0.0,2.0,5.0,9,5.0,1
1073675,2018,21800113,Ben Simmons,PHI,"NOV 01, 2018",PHI vs. LAC,W,35,6,11.0,0.545,0.0,0.0,0.0,2,2.0,1.0,1.0,2.0,3.0,11.0,1.0,0.0,2.0,3.0,14,-2.0,1
1073676,2018,21800100,Ben Simmons,PHI,"OCT 30, 2018",PHI @ TOR,L,34,4,9.0,0.444,0.0,0.0,0.0,3,6.0,0.5,3.0,5.0,8.0,10.0,0.0,0.0,11.0,4.0,11,-12.0,1
1073686,2018,21701183,Ben Simmons,PHI,"APR 06, 2018",PHI vs. CLE,W,36,12,17.0,0.706,0.0,0.0,0.0,3,5.0,0.6,3.0,12.0,15.0,13.0,4.0,1.0,3.0,4.0,27,-3.0,1
1073685,2018,21701198,Ben Simmons,PHI,"APR 08, 2018",PHI vs. DAL,W,31,7,10.0,0.7,0.0,0.0,0.0,2,6.0,0.333,2.0,5.0,7.0,9.0,4.0,1.0,3.0,3.0,16,15.0,1
1073684,2018,21701214,Ben Simmons,PHI,"APR 10, 2018",PHI @ ATL,W,29,5,9.0,0.556,0.0,0.0,0.0,4,8.0,0.5,1.0,9.0,10.0,6.0,2.0,1.0,6.0,6.0,14,-4.0,1
1073683,2018,21701223,Ben Simmons,PHI,"APR 11, 2018",PHI vs. MIL,W,22,1,6.0,0.167,0.0,0.0,0.0,2,2.0,1.0,2.0,4.0,6.0,7.0,0.0,2.0,4.0,2.0,4,15.0,1
1073682,2018,21800001,Ben Simmons,PHI,"OCT 16, 2018",PHI @ BOS,L,43,7,14.0,0.5,0.0,0.0,0.0,5,10.0,0.5,3.0,12.0,15.0,8.0,4.0,2.0,3.0,5.0,19,-8.0,1
1073681,2018,21800014,Ben Simmons,PHI,"OCT 18, 2018",PHI vs. CHI,W,34,5,8.0,0.625,0.0,0.0,0.0,3,3.0,1.0,1.0,12.0,13.0,11.0,1.0,2.0,3.0,0.0,13,24.0,1
1073680,2018,21800029,Ben Simmons,PHI,"OCT 20, 2018",PHI vs. ORL,W,8,2,3.0,0.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4,-12.0,1
1073679,2018,21800059,Ben Simmons,PHI,"OCT 24, 2018",PHI @ MIL,L,38,6,15.0,0.4,0.0,0.0,0.0,2,6.0,0.333,3.0,10.0,13.0,11.0,1.0,0.0,3.0,5.0,14,-10.0,1
1073678,2018,21800078,Ben Simmons,PHI,"OCT 27, 2018",PHI vs. CHA,W,32,5,20.0,0.25,0.0,0.0,0.0,4,6.0,0.667,6.0,6.0,12.0,3.0,1.0,0.0,4.0,4.0,14,-6.0,1
1073677,2018,21800088,Ben Simmons,PHI,"OCT 29, 2018",PHI vs. ATL,W,27,8,11.0,0.727,0.0,0.0,0.0,5,5.0,1.0,5.0,7.0,12.0,9.0,0.0,1.0,2.0,3.0,21,19.0,1
1073666,2018,21800225,Ben Simmons,PHI,"NOV 17, 2018",PHI @ CHA,W,39,7,13.0,0.538,0.0,0.0,0.0,9,11.0,0.818,1.0,10.0,11.0,9.0,2.0,0.0,4.0,2.0,23,1.0,1
1073665,2018,21800242,Ben Simmons,PHI,"NOV 19, 2018",PHI vs. PHX,W,32,9,13.0,0.692,0.0,0.0,0.0,1,6.0,0.167,2.0,9.0,11.0,9.0,1.0,0.0,4.0,2.0,19,-3.0,1
1073664,2018,21800253,Ben Simmons,PHI,"NOV 21, 2018",PHI vs. NOP,W,35,9,18.0,0.5,0.0,0.0,0.0,4,4.0,1.0,0.0,8.0,8.0,7.0,1.0,2.0,6.0,3.0,22,14.0,1
1073663,2018,21800270,Ben Simmons,PHI,"NOV 23, 2018",PHI vs. CLE,L,37,10,12.0,0.833,0.0,0.0,0.0,2,5.0,0.4,1.0,3.0,4.0,10.0,1.0,1.0,1.0,4.0,22,-14.0,1
1073662,2018,21800289,Ben Simmons,PHI,"NOV 25, 2018",PHI @ BKN,W,38,5,13.0,0.385,0.0,0.0,0.0,3,6.0,0.5,3.0,2.0,5.0,9.0,3.0,2.0,3.0,1.0,13,9.0,1
1073661,2018,21800307,Ben Simmons,PHI,"NOV 28, 2018",PHI vs. NYK,W,24,5,9.0,0.556,0.0,0.0,0.0,4,7.0,0.571,3.0,5.0,8.0,7.0,1.0,0.0,2.0,3.0,14,8.0,1
1073660,2018,21800322,Ben Simmons,PHI,"NOV 30, 2018",PHI vs. WAS,W,25,5,5.0,1.0,0.0,0.0,0.0,3,3.0,1.0,1.0,7.0,8.0,10.0,1.0,0.0,6.0,3.0,13,22.0,1
1073659,2018,21800340,Ben Simmons,PHI,"DEC 02, 2018",PHI vs. MEM,W,37,8,10.0,0.8,0.0,0.0,0.0,3,8.0,0.375,2.0,10.0,12.0,6.0,2.0,0.0,3.0,4.0,19,5.0,1
1073658,2018,21800359,Ben Simmons,PHI,"DEC 05, 2018",PHI @ TOR,L,34,4,6.0,0.667,0.0,0.0,0.0,0,0.0,0.0,2.0,8.0,10.0,11.0,1.0,0.0,7.0,4.0,8,1.0,1
1073657,2018,21800369,Ben Simmons,PHI,"DEC 07, 2018",PHI @ DET,W,40,8,11.0,0.727,0.0,0.0,0.0,2,2.0,1.0,3.0,10.0,13.0,6.0,1.0,3.0,4.0,3.0,18,4.0,1
1073656,2018,21800392,Ben Simmons,PHI,"DEC 10, 2018",PHI vs. DET,W,30,8,11.0,0.727,0.0,0.0,0.0,2,9.0,0.222,4.0,6.0,10.0,7.0,2.0,1.0,2.0,0.0,18,21.0,1
1073655,2018,21800408,Ben Simmons,PHI,"DEC 12, 2018",PHI vs. BKN,L,35,9,15.0,0.6,0.0,0.0,0.0,4,5.0,0.8,3.0,5.0,8.0,7.0,4.0,2.0,3.0,3.0,22,-2.0,1
1073654,2018,21800424,Ben Simmons,PHI,"DEC 14, 2018",PHI vs. IND,L,38,7,15.0,0.467,0.0,0.0,0.0,4,8.0,0.5,2.0,7.0,9.0,4.0,2.0,1.0,3.0,3.0,18,-13.0,1
1073653,2018,21800437,Ben Simmons,PHI,"DEC 16, 2018",PHI @ CLE,W,32,9,15.0,0.6,0.0,0.0,0.0,4,5.0,0.8,4.0,7.0,11.0,14.0,1.0,0.0,0.0,4.0,22,23.0,1
1073652,2018,21800448,Ben Simmons,PHI,"DEC 17, 2018",PHI @ SAS,L,29,7,10.0,0.7,0.0,0.0,0.0,2,2.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,3.0,2.0,16,-27.0,1
1073650,2018,21800481,Ben Simmons,PHI,"DEC 22, 2018",PHI vs. TOR,W,34,11,13.0,0.846,0.0,0.0,0.0,4,6.0,0.667,1.0,11.0,12.0,8.0,0.0,1.0,1.0,2.0,26,17.0,1
1073649,2018,21800499,Ben Simmons,PHI,"DEC 25, 2018",PHI @ BOS,L,38,4,9.0,0.444,0.0,0.0,0.0,3,7.0,0.429,4.0,10.0,14.0,8.0,0.0,0.0,4.0,4.0,11,-17.0,1
1073647,2018,21800540,Ben Simmons,PHI,"DEC 30, 2018",PHI @ POR,L,25,7,12.0,0.583,0.0,0.0,0.0,5,10.0,0.5,0.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,19,-7.0,1
1073651,2018,21800457,Ben Simmons,PHI,"DEC 19, 2018",PHI vs. NYK,W,31,5,10.0,0.5,0.0,0.0,0.0,3,4.0,0.75,3.0,9.0,12.0,10.0,1.0,1.0,3.0,0.0,13,9.0,1
1073648,2018,21800515,Ben Simmons,PHI,"DEC 27, 2018",PHI @ UTA,W,31,6,13.0,0.462,0.0,0.0,0.0,1,2.0,0.5,6.0,8.0,14.0,12.0,3.0,1.0,7.0,1.0,13,8.0,1
1073714,2018,21700802,Ben Simmons,PHI,"FEB 06, 2018",PHI vs. WAS,W,36,6,8.0,0.75,0.0,0.0,0.0,3,5.0,0.6,3.0,3.0,6.0,8.0,3.0,1.0,5.0,2.0,15,9.0,1
1073720,2018,21700722,Ben Simmons,PHI,"JAN 26, 2018",PHI @ SAS,W,34,10,11.0,0.909,0.0,0.0,0.0,1,2.0,0.5,1.0,4.0,5.0,7.0,2.0,1.0,3.0,1.0,21,20.0,1
1073719,2018,21700736,Ben Simmons,PHI,"JAN 28, 2018",PHI @ OKC,L,39,10,14.0,0.714,0.0,0.0,0.0,2,6.0,0.333,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,22,-12.0,1
1073718,2018,21700741,Ben Simmons,PHI,"JAN 29, 2018",PHI @ MIL,L,29,7,10.0,0.7,0.0,0.0,0.0,2,3.0,0.667,0.0,6.0,6.0,5.0,1.0,0.0,2.0,3.0,16,-8.0,1
1073721,2018,21700704,Ben Simmons,PHI,"JAN 24, 2018",PHI vs. CHI,W,39,6,15.0,0.4,0.0,0.0,0.0,7,10.0,0.7,3.0,14.0,17.0,14.0,0.0,2.0,6.0,4.0,19,18.0,1
1073722,2018,21700690,Ben Simmons,PHI,"JAN 22, 2018",PHI @ MEM,L,35,3,8.0,0.375,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,3.0,7.0,1.0,0.0,4.0,5.0,6,6.0,1
1073723,2018,21700678,Ben Simmons,PHI,"JAN 20, 2018",PHI vs. MIL,W,31,8,13.0,0.615,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,8.0,9.0,1.0,0.0,4.0,4.0,16,12.0,1
1073724,2018,21700663,Ben Simmons,PHI,"JAN 18, 2018",PHI @ BOS,W,34,4,9.0,0.444,0.0,0.0,0.0,0,0.0,0.0,2.0,5.0,7.0,4.0,1.0,0.0,3.0,3.0,8,-3.0,1
1073725,2018,21700639,Ben Simmons,PHI,"JAN 15, 2018",PHI vs. TOR,W,27,5,10.0,0.5,0.0,0.0,0.0,2,4.0,0.5,0.0,1.0,1.0,4.0,2.0,2.0,6.0,5.0,12,1.0,1
1073728,2018,21700555,Ben Simmons,PHI,"JAN 03, 2018",PHI vs. SAS,W,34,8,18.0,0.444,0.0,1.0,0.0,10,15.0,0.667,1.0,4.0,5.0,4.0,3.0,1.0,4.0,3.0,26,2.0,1
1073717,2018,21700756,Ben Simmons,PHI,"JAN 31, 2018",PHI @ BKN,L,38,11,16.0,0.688,0.0,0.0,0.0,2,2.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,1.0,1.0,24,2.0,1
1073715,2018,21700777,Ben Simmons,PHI,"FEB 03, 2018",PHI @ IND,L,35,4,13.0,0.308,0.0,0.0,0.0,2,6.0,0.333,5.0,6.0,11.0,6.0,1.0,0.0,0.0,3.0,10,2.0,1
1073726,2018,21700614,Ben Simmons,PHI,"JAN 11, 2018",PHI vs. BOS,L,29,8,12.0,0.667,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,16,-17.0,1
1073716,2018,21700770,Ben Simmons,PHI,"FEB 02, 2018",PHI vs. MIA,W,35,8,13.0,0.615,0.0,0.0,0.0,4,4.0,1.0,2.0,4.0,6.0,5.0,2.0,1.0,0.0,1.0,20,11.0,1
1073727,2018,21700569,Ben Simmons,PHI,"JAN 05, 2018",PHI vs. DET,W,23,9,13.0,0.692,0.0,0.0,0.0,1,1.0,1.0,2.0,2.0,4.0,9.0,2.0,2.0,4.0,4.0,19,16.0,1
460877,2018,21700628,Blake Griffin,LAC,"JAN 13, 2018",LAC vs. SAC,W,29,3,8.0,0.375,1.0,4.0,0.25,4,4.0,1.0,1.0,3.0,4.0,9.0,0.0,0.0,5.0,2.0,11,22.0,1
460881,2018,21700553,Blake Griffin,LAC,"JAN 02, 2018",LAC vs. MEM,W,36,9,18.0,0.5,1.0,4.0,0.25,2,3.0,0.667,0.0,6.0,6.0,8.0,0.0,0.0,2.0,0.0,21,-4.0,1
460880,2018,21700567,Blake Griffin,LAC,"JAN 04, 2018",LAC vs. OKC,L,33,8,19.0,0.421,2.0,6.0,0.333,6,8.0,0.75,3.0,6.0,9.0,7.0,0.0,0.0,1.0,2.0,24,-12.0,1
460879,2018,21700578,Blake Griffin,LAC,"JAN 06, 2018",LAC vs. GSW,L,10,1,2.0,0.5,0.0,1.0,0.0,3,4.0,0.75,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,5,-8.0,1
460813,2018,21800518,Blake Griffin,DET,"DEC 28, 2018",DET @ IND,L,32,6,14.0,0.429,3.0,7.0,0.429,3,3.0,1.0,1.0,6.0,7.0,5.0,0.0,0.0,7.0,3.0,18,-23.0,1
460814,2018,21800502,Blake Griffin,DET,"DEC 26, 2018",DET vs. WAS,W,34,9,19.0,0.474,4.0,9.0,0.444,1,1.0,1.0,2.0,7.0,9.0,6.0,2.0,1.0,4.0,1.0,23,11.0,1
460815,2018,21800486,Blake Griffin,DET,"DEC 23, 2018",DET vs. ATL,L,39,4,14.0,0.286,1.0,7.0,0.143,6,9.0,0.667,0.0,7.0,7.0,3.0,1.0,0.0,5.0,3.0,15,5.0,1
460812,2018,21800536,Blake Griffin,DET,"DEC 30, 2018",DET @ ORL,L,34,4,10.0,0.4,1.0,2.0,0.5,6,6.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,15,-4.0,1
460875,2018,21700662,Blake Griffin,LAC,"JAN 17, 2018",LAC vs. DEN,W,36,9,19.0,0.474,1.0,3.0,0.333,1,4.0,0.25,5.0,7.0,12.0,4.0,1.0,0.0,5.0,3.0,20,0.0,1
460878,2018,21700616,Blake Griffin,LAC,"JAN 11, 2018",LAC @ SAC,W,33,5,14.0,0.357,2.0,7.0,0.286,6,6.0,1.0,4.0,8.0,12.0,6.0,1.0,0.0,4.0,1.0,18,-3.0,1
460876,2018,21700648,Blake Griffin,LAC,"JAN 15, 2018",LAC vs. HOU,W,35,11,22.0,0.5,0.0,4.0,0.0,7,8.0,0.875,2.0,8.0,10.0,6.0,1.0,0.0,5.0,3.0,29,11.0,1
460873,2018,21700695,Blake Griffin,LAC,"JAN 22, 2018",LAC vs. MIN,L,37,13,21.0,0.619,2.0,8.0,0.25,4,7.0,0.571,1.0,10.0,11.0,12.0,1.0,0.0,4.0,4.0,32,-14.0,1
460874,2018,21700681,Blake Griffin,LAC,"JAN 20, 2018",LAC @ UTA,L,38,8,15.0,0.533,3.0,7.0,0.429,6,8.0,0.75,1.0,7.0,8.0,3.0,1.0,0.0,3.0,4.0,25,-7.0,2
460823,2018,21800361,Blake Griffin,DET,"DEC 05, 2018",DET @ MIL,L,30,11,22.0,0.5,4.0,11.0,0.364,5,6.0,0.833,0.0,7.0,7.0,4.0,0.0,1.0,7.0,2.0,31,-17.0,1
460822,2018,21800369,Blake Griffin,DET,"DEC 07, 2018",DET vs. PHI,L,38,7,15.0,0.467,0.0,2.0,0.0,17,24.0,0.708,2.0,10.0,12.0,6.0,0.0,0.0,4.0,5.0,31,-6.0,1
460821,2018,21800387,Blake Griffin,DET,"DEC 09, 2018",DET vs. NOP,L,38,13,25.0,0.52,4.0,9.0,0.444,5,8.0,0.625,0.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,35,-11.0,1
460820,2018,21800405,Blake Griffin,DET,"DEC 12, 2018",DET @ CHA,L,36,9,16.0,0.563,3.0,6.0,0.5,5,9.0,0.556,0.0,10.0,10.0,7.0,0.0,1.0,2.0,2.0,26,-1.0,1
460819,2018,21800431,Blake Griffin,DET,"DEC 15, 2018",DET vs. BOS,W,36,8,16.0,0.5,1.0,2.0,0.5,10,13.0,0.769,2.0,6.0,8.0,6.0,1.0,0.0,5.0,2.0,27,-4.0,1
460818,2018,21800443,Blake Griffin,DET,"DEC 17, 2018",DET vs. MIL,L,35,4,13.0,0.308,2.0,7.0,0.286,9,12.0,0.75,0.0,10.0,10.0,11.0,1.0,0.0,10.0,3.0,19,-2.0,1
460870,2018,21700733,Blake Griffin,LAC,"JAN 28, 2018",LAC @ NOP,W,37,10,22.0,0.455,4.0,6.0,0.667,3,3.0,1.0,0.0,12.0,12.0,7.0,1.0,0.0,0.0,3.0,27,17.0,1
